0.97726,1.0937,1.1255,1.0884,0.9521
0.97526,1.1248,1.1119,1.0882,0.97107
0.98114,1.1449,1.1004,1.0835,1.0009
0.99705,1.1524,1.0925,1.0709,1.0381
1.0233,1.1492,1.0884,1.0474,1.0764
1.0574,1.139,1.0876,1.013,1.1088
1.0937,1.1255,1.0884,0.97063,1.1306
1.1248,1.1119,1.0882,0.92491,1.1414
1.1449,1.1004,1.0835,0.88016,1.1433
1.1524,1.0925,1.0709,0.83947,1.1398
1.1492,1.0884,1.0474,0.80474,1.1341
1.139,1.0876,1.013,0.77684,1.129
1.1255,1.0884,0.97063,0.75571,1.1263
1.1119,1.0882,0.92491,0.74052,1.127
1.1004,1.0835,0.88016,0.72987,1.1309
1.0925,1.0709,0.83947,0.72212,1.1371
1.0884,1.0474,0.80474,0.71579,1.1439
1.0876,1.013,0.77684,0.70995,1.1488
1.0884,0.97063,0.75571,0.70452,1.1482
1.0882,0.92491,0.74052,0.70052,1.1385
1.0835,0.88016,0.72987,0.70013,1.1164
1.0709,0.83947,0.72212,0.70674,1.0819
1.0474,0.80474,0.71579,0.72418,1.0383
1.013,0.77684,0.70995,0.75502,0.99052
0.97063,0.75571,0.70452,0.79841,0.94292
0.92491,0.74052,0.70052,0.84981,0.89843
0.88016,0.72987,0.70013,0.90341,0.85863
0.83947,0.72212,0.70674,0.95462,0.82403
0.80474,0.71579,0.72418,1.001,0.7943
0.77684,0.70995,0.75502,1.0419,0.76849
0.75571,0.70452,0.79841,1.0775,0.74535
0.74052,0.70052,0.84981,1.1086,0.72362
0.72987,0.70013,0.90341,1.1357,0.70239
0.72212,0.70674,0.95462,1.1595,0.68128
0.71579,0.72418,1.001,1.1803,0.66059
0.70995,0.75502,1.0419,1.1984,0.64137
0.70452,0.79841,1.0775,1.2142,0.62557
0.70052,0.84981,1.1086,1.2282,0.61617
0.70013,0.90341,1.1357,1.2414,0.61708
0.70674,0.95462,1.1595,1.2549,0.63223
0.72418,1.001,1.1803,1.2698,0.66364
0.75502,1.0419,1.1984,1.2859,0.70963
0.79841,1.0775,1.2142,1.3001,0.76519
0.84981,1.1086,1.2282,1.3066,0.82426
0.90341,1.1357,1.2414,1.2999,0.882
0.95462,1.1595,1.2549,1.2776,0.93549
1.001,1.1803,1.2698,1.2411,0.98339
1.0419,1.1984,1.2859,1.1938,1.0253
1.0775,1.2142,1.3001,1.1396,1.0611
1.1086,1.2282,1.3066,1.0815,1.0911
1.1357,1.2414,1.2999,1.0219,1.1153
1.1595,1.2549,1.2776,0.96243,1.1342
1.1803,1.2698,1.2411,0.90437,1.1481
1.1984,1.2859,1.1938,0.84846,1.1578
1.2142,1.3001,1.1396,0.79519,1.1645
1.2282,1.3066,1.0815,0.74473,1.17
1.2414,1.2999,1.0219,0.69701,1.1765
1.2549,1.2776,0.96243,0.6518,1.1866
1.2698,1.2411,0.90437,0.60886,1.2019
1.2859,1.1938,0.84846,0.56822,1.2219
1.3001,1.1396,0.79519,0.53036,1.2429
1.3066,1.0815,0.74473,0.49623,1.2583
1.2999,1.0219,0.69701,0.46715,1.2617
1.2776,0.96243,0.6518,0.4449,1.2495
1.2411,0.90437,0.60886,0.4319,1.2222
1.1938,0.84846,0.56822,0.43145,1.1828
1.1396,0.79519,0.53036,0.44737,1.1355
1.0815,0.74473,0.49623,0.48268,1.0837
1.0219,0.69701,0.46715,0.53721,1.0303
0.96243,0.6518,0.4449,0.60597,0.97751
0.90437,0.60886,0.4319,0.68061,0.92674
0.84846,0.56822,0.43145,0.75294,0.87883
0.79519,0.53036,0.44737,0.81734,0.83406
0.74473,0.49623,0.48268,0.87102,0.79215
0.69701,0.46715,0.53721,0.91321,0.75228
0.6518,0.4449,0.60597,0.94424,0.71338
0.60886,0.4319,0.68061,0.965,0.6746
0.56822,0.43145,0.75294,0.97663,0.63585
0.53036,0.44737,0.81734,0.9805,0.59798
0.49623,0.48268,0.87102,0.97812,0.56249
0.46715,0.53721,0.91321,0.97122,0.53123
0.4449,0.60597,0.94424,0.96179,0.50628
0.4319,0.68061,0.965,0.95217,0.49014
0.43145,0.75294,0.97663,0.94523,0.48583
0.44737,0.81734,0.9805,0.94417,0.49663
0.48268,0.87102,0.97812,0.9521,0.52501
0.53721,0.91321,0.97122,0.97107,0.5709
0.60597,0.94424,0.96179,1.0009,0.63066
0.68061,0.965,0.95217,1.0381,0.69802
0.75294,0.97663,0.94523,1.0764,0.76643
0.81734,0.9805,0.94417,1.1088,0.83083
0.87102,0.97812,0.9521,1.1306,0.88808
0.91321,0.97122,0.97107,1.1414,0.93656
0.94424,0.96179,1.0009,1.1433,0.97555
0.965,0.95217,1.0381,1.1398,1.0049
0.97663,0.94523,1.0764,1.1341,1.025
0.9805,0.94417,1.1088,1.129,1.0367
0.97812,0.9521,1.1306,1.1263,1.0411
0.97122,0.97107,1.1414,1.127,1.04
0.96179,1.0009,1.1433,1.1309,1.0353
0.95217,1.0381,1.1398,1.1371,1.0293
0.94523,1.0764,1.1341,1.1439,1.0247
0.94417,1.1088,1.129,1.1488,1.0246
0.9521,1.1306,1.1263,1.1482,1.0318
0.97107,1.1414,1.127,1.1385,1.0483
1.0009,1.1433,1.1309,1.1164,1.0739
1.0381,1.1398,1.1371,1.0819,1.1057
1.0764,1.1341,1.1439,1.0383,1.1376
1.1088,1.129,1.1488,0.99052,1.1622
1.1306,1.1263,1.1482,0.94292,1.1739
1.1414,1.127,1.1385,0.89843,1.1715
1.1433,1.1309,1.1164,0.85863,1.1574
1.1398,1.1371,1.0819,0.82403,1.1356
1.1341,1.1439,1.0383,0.7943,1.1101
1.129,1.1488,0.99052,0.76849,1.0843
1.1263,1.1482,0.94292,0.74535,1.0606
1.127,1.1385,0.89843,0.72362,1.0405
1.1309,1.1164,0.85863,0.70239,1.0245
1.1371,1.0819,0.82403,0.68128,1.012
1.1439,1.0383,0.7943,0.66059,1.0016
1.1488,0.99052,0.76849,0.64137,0.99056
1.1482,0.94292,0.74535,0.62557,0.9757
1.1385,0.89843,0.72362,0.61617,0.95399
1.1164,0.85863,0.70239,0.61708,0.92387
1.0819,0.82403,0.68128,0.63223,0.8863
1.0383,0.7943,0.66059,0.66364,0.84446
0.99052,0.76849,0.64137,0.70963,0.80234
0.94292,0.74535,0.62557,0.76519,0.76351
0.89843,0.72362,0.61617,0.82426,0.73075
0.85863,0.70239,0.61708,0.882,0.70608
0.82403,0.68128,0.63223,0.93549,0.69079
0.7943,0.66059,0.66364,0.98339,0.68524
0.76849,0.64137,0.70963,1.0253,0.68882
0.74535,0.62557,0.76519,1.0611,0.70004
0.72362,0.61617,0.82426,1.0911,0.7169
0.70239,0.61708,0.882,1.1153,0.73744
0.68128,0.63223,0.93549,1.1342,0.76028
0.66059,0.66364,0.98339,1.1481,0.78496
0.64137,0.70963,1.0253,1.1578,0.81219
0.62557,0.76519,1.0611,1.1645,0.84354
0.61617,0.82426,1.0911,1.17,0.8806
0.61708,0.882,1.1153,1.1765,0.92334
0.63223,0.93549,1.1342,1.1866,0.96919
0.66364,0.98339,1.1481,1.2019,1.0141
0.70963,1.0253,1.1578,1.2219,1.0544
0.76519,1.0611,1.1645,1.2429,1.0885
0.82426,1.0911,1.17,1.2583,1.1164
0.882,1.1153,1.1765,1.2617,1.1392
0.93549,1.1342,1.1866,1.2495,1.1585
0.98339,1.1481,1.2019,1.2222,1.176
1.0253,1.1578,1.2219,1.1828,1.193
1.0611,1.1645,1.2429,1.1355,1.2103
1.0911,1.17,1.2583,1.0837,1.2282
1.1153,1.1765,1.2617,1.0303,1.2466
1.1342,1.1866,1.2495,0.97751,1.2647
1.1481,1.2019,1.2222,0.92674,1.2818
1.1578,1.2219,1.1828,0.87883,1.2964
1.1645,1.2429,1.1355,0.83406,1.3062
1.17,1.2583,1.0837,0.79215,1.3073
1.1765,1.2617,1.0303,0.75228,1.2955
1.1866,1.2495,0.97751,0.71338,1.2685
1.2019,1.2222,0.92674,0.6746,1.228
1.2219,1.1828,0.87883,0.63585,1.1778
1.2429,1.1355,0.83406,0.59798,1.122
1.2583,1.0837,0.79215,0.56249,1.064
1.2617,1.0303,0.75228,0.53123,1.0059
1.2495,0.97751,0.71338,0.50628,0.94871
1.2222,0.92674,0.6746,0.49014,0.89307
1.1828,0.87883,0.63585,0.48583,0.83916
1.1355,0.83406,0.59798,0.49663,0.78708
1.0837,0.79215,0.56249,0.52501,0.73689
1.0303,0.75228,0.53123,0.5709,0.68874
0.97751,0.71338,0.50628,0.63066,0.64283
0.92674,0.6746,0.49014,0.69802,0.59939
0.87883,0.63585,0.48583,0.76643,0.55879
0.83406,0.59798,0.49663,0.83083,0.52154
0.79215,0.56249,0.52501,0.88808,0.48852
0.75228,0.53123,0.5709,0.93656,0.46105
0.71338,0.50628,0.63066,0.97555,0.4411
0.6746,0.49014,0.69802,1.0049,0.43142
0.63585,0.48583,0.76643,1.025,0.43549
0.59798,0.49663,0.83083,1.0367,0.4569
0.56249,0.52501,0.88808,1.0411,0.49763
0.53123,0.5709,0.93656,1.04,0.55603
0.50628,0.63066,0.97555,1.0353,0.62631
0.49014,0.69802,1.0049,1.0293,0.70044
0.48583,0.76643,1.025,1.0247,0.77105
0.49663,0.83083,1.0367,1.0246,0.83318
0.52501,0.88808,1.0411,1.0318,0.88435
0.5709,0.93656,1.04,1.0483,0.92392
0.63066,0.97555,1.0353,1.0739,0.95233
0.69802,1.0049,1.0293,1.1057,0.9706
0.76643,1.025,1.0247,1.1376,0.98001
0.83083,1.0367,1.0246,1.1622,0.98201
0.88808,1.0411,1.0318,1.1739,0.97821
0.93656,1.04,1.0483,1.1715,0.9704
0.97555,1.0353,1.0739,1.1574,0.96069
1.0049,1.0293,1.1057,1.1356,0.95159
1.025,1.0247,1.1376,1.1101,0.94609
1.0367,1.0246,1.1622,1.0843,0.94739
1.0411,1.0318,1.1739,1.0606,0.95829
1.04,1.0483,1.1715,1.0405,0.98024
1.0353,1.0739,1.1574,1.0245,1.0123
1.0293,1.1057,1.1356,1.012,1.0503
1.0247,1.1376,1.1101,1.0016,1.0875
1.0246,1.1622,1.0843,0.99056,1.1171
1.0318,1.1739,1.0606,0.9757,1.1355
1.0483,1.1715,1.0405,0.95399,1.143
1.0739,1.1574,1.0245,0.92387,1.1425
1.1057,1.1356,1.012,0.8863,1.1375
1.1376,1.1101,1.0016,0.84446,1.1313
1.1622,1.0843,0.99056,0.80234,1.1263
1.1739,1.0606,0.9757,0.76351,1.124
1.1715,1.0405,0.95399,0.73075,1.1252
1.1574,1.0245,0.92387,0.70608,1.1296
1.1356,1.012,0.8863,0.69079,1.1359
1.1101,1.0016,0.84446,0.68524,1.1421
1.0843,0.99056,0.80234,0.68882,1.1455
1.0606,0.9757,0.76351,0.70004,1.1424
1.0405,0.95399,0.73075,0.7169,1.1292
1.0245,0.92387,0.70608,0.73744,1.1034
1.012,0.8863,0.69079,0.76028,1.0659
1.0016,0.84446,0.68524,0.78496,1.0207
0.99056,0.80234,0.68882,0.81219,0.97272
0.9757,0.76351,0.70004,0.84354,0.92602
0.95399,0.73075,0.7169,0.8806,0.88311
0.92387,0.70608,0.73744,0.92334,0.84525
0.8863,0.69079,0.76028,0.96919,0.81268
0.84446,0.68524,0.78496,1.0141,0.78486
0.80234,0.68882,0.81219,1.0544,0.76069
0.76351,0.70004,0.84354,1.0885,0.73887
0.73075,0.7169,0.8806,1.1164,0.71819
0.70608,0.73744,0.92334,1.1392,0.69782
0.69079,0.76028,0.96919,1.1585,0.67757
0.68524,0.78496,1.0141,1.176,0.65795
0.68882,0.81219,1.0544,1.193,0.64026
0.70004,0.84354,1.0885,1.2103,0.62675
0.7169,0.8806,1.1164,1.2282,0.62076
0.73744,0.92334,1.1392,1.2466,0.62635
0.76028,0.96919,1.1585,1.2647,0.64706
0.78496,1.0141,1.176,1.2818,0.6838
0.81219,1.0544,1.193,1.2964,0.73358
0.84354,1.0885,1.2103,1.3062,0.79071
0.8806,1.1164,1.2282,1.3073,0.84939
0.92334,1.1392,1.2466,1.2955,0.90548
0.96919,1.1585,1.2647,1.2685,0.9567
1.0141,1.176,1.2818,1.228,1.0022
1.0544,1.193,1.2964,1.1778,1.0417
1.0885,1.2103,1.3062,1.122,1.0753
1.1164,1.2282,1.3073,1.064,1.1033
1.1392,1.2466,1.2955,1.0059,1.1258
1.1585,1.2647,1.2685,0.94871,1.1432
1.176,1.2818,1.228,0.89307,1.156
1.193,1.2964,1.1778,0.83916,1.165
1.2103,1.3062,1.122,0.78708,1.1716
1.2282,1.3073,1.064,0.73689,1.1776
1.2466,1.2955,1.0059,0.68874,1.1856
1.2647,1.2685,0.94871,0.64283,1.1977
1.2818,1.228,0.89307,0.59939,1.2149
1.2964,1.1778,0.83916,0.55879,1.2355
1.3062,1.122,0.78708,0.52154,1.2546
1.3073,1.064,0.73689,0.48852,1.2652
1.2955,1.0059,0.68874,0.46105,1.2618
1.2685,0.94871,0.64283,0.4411,1.2425
1.228,0.89307,0.59939,0.43142,1.2092
1.1778,0.83916,0.55879,0.43549,1.1655
1.122,0.78708,0.52154,0.4569,1.1152
1.064,0.73689,0.48852,0.49763,1.0618
1.0059,0.68874,0.46105,0.55603,1.0078
0.94871,0.64283,0.4411,0.62631,0.95492
0.89307,0.59939,0.43142,0.70044,0.90442
0.83916,0.55879,0.43549,0.77105,0.85691
0.78708,0.52154,0.4569,0.83318,0.8125
0.73689,0.48852,0.49763,0.88435,0.77071
0.68874,0.46105,0.55603,0.92392,0.73067
0.64283,0.4411,0.62631,0.95233,0.69137
0.59939,0.43142,0.70044,0.9706,0.65228
0.55879,0.43549,0.77105,0.98001,0.61366
0.52154,0.4569,0.83318,0.98201,0.57663
0.48852,0.49763,0.88435,0.97821,0.54279
0.46105,0.55603,0.92392,0.9704,0.51404
0.4411,0.62631,0.95233,0.96069,0.49258
0.43142,0.70044,0.9706,0.95159,0.48111
0.43549,0.77105,0.98001,0.94609,0.48289
0.4569,0.83318,0.98201,0.94739,0.50113
0.49763,0.88435,0.97821,0.95829,0.53752
0.55603,0.92392,0.9704,0.98024,0.59055
0.62631,0.95233,0.96069,1.0123,0.65513
0.70044,0.9706,0.95159,1.0503,0.72438
0.77105,0.98001,0.94609,1.0875,0.79204
0.83318,0.98201,0.94739,1.1171,0.85381
0.88435,0.97821,0.95829,1.1355,0.90729
0.92392,0.9704,0.98024,1.143,0.95135
0.95233,0.96069,1.0123,1.1425,0.98564
0.9706,0.95159,1.0503,1.1375,1.0103
0.98001,0.94609,1.0875,1.1313,1.0261
0.98201,0.94739,1.1171,1.1263,1.0339
0.97821,0.95829,1.1355,1.124,1.0352
0.9704,0.98024,1.143,1.1252,1.0318
0.96069,1.0123,1.1425,1.1296,1.0258
0.95159,1.0503,1.1375,1.1359,1.0197
0.94609,1.0875,1.1313,1.1421,1.0163
0.94739,1.1171,1.1263,1.1455,1.0188
0.95829,1.1355,1.124,1.1424,1.0297
0.98024,1.143,1.1252,1.1292,1.0502
1.0123,1.1425,1.1296,1.1034,1.0793
1.0503,1.1375,1.1359,1.0659,1.1126
1.0875,1.1313,1.1421,1.0207,1.1432
1.1171,1.1263,1.1455,0.97272,1.1638
1.1355,1.124,1.1424,0.92602,1.1708
1.143,1.1252,1.1292,0.88311,1.1645
1.1425,1.1296,1.1034,0.84525,1.1483
1.1375,1.1359,1.0659,0.81268,1.1263
1.1313,1.1421,1.0207,0.78486,1.1022
1.1263,1.1455,0.97272,0.76069,1.079
1.124,1.1424,0.92602,0.73887,1.0586
1.1252,1.1292,0.88311,0.71819,1.0422
1.1296,1.1034,0.84525,0.69782,1.0297
1.1359,1.0659,0.81268,0.67757,1.0203
1.1421,1.0207,0.78486,0.65795,1.0117
1.1455,0.97272,0.76069,0.64026,1.0011
1.1424,0.92602,0.73887,0.62675,0.98512
1.1292,0.88311,0.71819,0.62076,0.96099
1.1034,0.84525,0.69782,0.62635,0.928
1.0659,0.81268,0.67757,0.64706,0.88816
1.0207,0.78486,0.65795,0.6838,0.84529
0.97272,0.76069,0.64026,0.73358,0.8034
0.92602,0.73887,0.62675,0.79071,0.76581
0.88311,0.71819,0.62076,0.84939,0.73496
0.84525,0.69782,0.62635,0.90548,0.7125
0.81268,0.67757,0.64706,0.9567,0.69924
0.78486,0.65795,0.6838,1.0022,0.69505
0.76069,0.64026,0.73358,1.0417,0.6989
0.73887,0.62675,0.79071,1.0753,0.70907
0.71819,0.62076,0.84939,1.1033,0.72359
0.69782,0.62635,0.90548,1.1258,0.74076
0.67757,0.64706,0.9567,1.1432,0.75965
0.65795,0.6838,1.0022,1.156,0.7804
0.64026,0.73358,1.0417,1.165,0.80434
0.62675,0.79071,1.0753,1.1716,0.83362
0.62076,0.84939,1.1033,1.1776,0.87
0.62635,0.90548,1.1258,1.1856,0.91311
0.64706,0.9567,1.1432,1.1977,0.95978
0.6838,1.0022,1.156,1.2149,1.0055
0.73358,1.0417,1.165,1.2355,1.0468
0.79071,1.0753,1.1716,1.2546,1.0819
0.84939,1.1033,1.1776,1.2652,1.1111
0.90548,1.1258,1.1856,1.2618,1.1354
0.9567,1.1432,1.1977,1.2425,1.1564
1.0022,1.156,1.2149,1.2092,1.1755
1.0417,1.165,1.2355,1.1655,1.1938
1.0753,1.1716,1.2546,1.1152,1.212
1.1033,1.1776,1.2652,1.0618,1.2303
1.1258,1.1856,1.2618,1.0078,1.2485
1.1432,1.1977,1.2425,0.95492,1.2663
1.156,1.2149,1.2092,0.90442,1.2832
1.165,1.2355,1.1655,0.85691,1.2982
1.1716,1.2546,1.1152,0.8125,1.3091
1.1776,1.2652,1.0618,0.77071,1.3123
1.1856,1.2618,1.0078,0.73067,1.3031
1.1977,1.2425,0.95492,0.69137,1.2787
1.2149,1.2092,0.90442,0.65228,1.2403
1.2355,1.1655,0.85691,0.61366,1.1914
1.2546,1.1152,0.8125,0.57663,1.1363
1.2652,1.0618,0.77071,0.54279,1.0782
1.2618,1.0078,0.73067,0.51404,1.0194
1.2425,0.95492,0.69137,0.49258,0.96125
1.2092,0.90442,0.65228,0.48111,0.90434
1.1655,0.85691,0.61366,0.48289,0.84909
1.1152,0.8125,0.57663,0.50113,0.79571
